,VISIBILITY,RDSFCOND,SPEEDING,AG_DRIV,ALCOHOL,REDLIGHT,OVER70,NEWDRIVER,IMPACTYPE,ACCLASS
439,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
440,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
441,Rain,Wet,1,1,0,0,0,0,Pedestrian Collisions,0
442,Rain,Wet,0,0,0,0,0,0,Turning Movement,0
443,Rain,Wet,1,1,0,0,0,0,Pedestrian Collisions,0
444,Clear,Dry,0,0,0,0,0,0,SMV Other,0
445,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,1
446,Clear,Dry,0,0,0,0,0,0,SMV Other,0
447,Rain,Wet,0,0,0,0,0,1,Turning Movement,0
448,Rain,Wet,1,1,0,0,0,0,Pedestrian Collisions,0
449,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
450,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
451,Clear,Dry,0,1,0,0,0,0,Other,0
452,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,1
453,Rain,Wet,0,0,0,0,0,0,Turning Movement,0
454,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,1
455,Clear,Dry,0,1,0,0,0,0,Other,0
456,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
457,Clear,Dry,0,0,0,0,0,0,Rear End,0
458,Clear,Dry,0,1,0,0,0,0,Other,0
459,Rain,Wet,0,0,0,0,0,0,Turning Movement,0
460,Clear,Dry,0,1,0,0,0,0,Other,0
461,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
462,Clear,Dry,0,0,0,0,0,0,Rear End,0
463,Clear,Dry,0,0,0,0,0,0,SMV Other,0
464,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
465,Rain,Wet,0,0,0,0,0,1,Turning Movement,0
466,Clear,Dry,0,1,0,0,0,0,Other,0
467,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
468,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
469,Clear,Dry,0,0,0,0,0,0,SMV Other,0
470,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
471,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
472,Rain,Wet,0,0,0,0,0,0,Turning Movement,0
473,Clear,Dry,0,1,0,0,0,0,Other,0
474,Clear,Dry,0,0,0,0,0,0,SMV Other,0
475,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
476,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
477,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
478,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
479,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
480,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
481,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
482,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
483,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
484,Clear,Dry,1,1,0,0,0,0,Other,0
485,Clear,Dry,0,1,0,1,0,0,Turning Movement,0
486,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
487,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
488,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
489,Clear,Dry,1,1,0,0,0,0,Other,1
490,Clear,Dry,1,1,0,0,0,0,Other,0
491,Clear,Dry,0,1,0,1,0,0,Turning Movement,0
492,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
493,Clear,Dry,0,1,0,1,0,0,Other,0
494,Clear,Dry,1,1,0,0,0,0,Other,1
495,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
496,Clear,Dry,0,1,0,1,0,0,Other,0
497,Clear,Dry,1,1,0,0,0,0,Other,0
498,Clear,Dry,0,1,1,0,0,0,Pedestrian Collisions,0
499,Clear,Dry,1,1,0,0,0,0,Other,1
500,Clear,Dry,0,1,1,0,0,1,Pedestrian Collisions,0
501,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
502,Clear,Dry,0,1,0,1,0,0,Other,0
503,Clear,Dry,1,1,0,0,0,0,Other,0
504,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
505,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
506,Clear,Dry,1,1,0,0,0,0,Other,0
507,Clear,Dry,1,1,0,0,0,0,Other,1
508,Clear,Dry,0,0,0,0,0,0,Other,1
509,Clear,Wet,0,1,0,0,0,0,Pedestrian Collisions,1
510,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
511,Clear,Dry,0,0,0,0,0,0,Other,1
512,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
513,Clear,Wet,0,1,0,0,0,0,Pedestrian Collisions,1
514,Clear,Dry,0,1,0,0,0,0,Rear End,0
515,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
516,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
517,Clear,Wet,0,1,0,0,1,0,Pedestrian Collisions,1
518,Clear,Dry,0,0,0,0,0,0,Other,1
519,Clear,Dry,0,1,0,0,0,0,Rear End,0
520,Clear,Dry,0,0,0,0,0,0,Other,1
521,Clear,Dry,1,1,1,0,0,0,SMV Other,0
522,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
523,Rain,Wet,1,1,0,0,0,1,Turning Movement,1
524,Clear,Dry,1,1,1,0,0,0,SMV Other,0
525,Rain,Wet,1,1,0,0,0,1,Turning Movement,1
526,Clear,Dry,0,1,0,0,0,0,Rear End,0
527,Clear,Dry,0,1,0,1,0,0,Turning Movement,0
528,Clear,Dry,0,0,0,0,0,0,Other,1
529,Clear,Dry,0,1,0,0,0,0,Rear End,0
530,Rain,Wet,1,1,0,0,0,0,Turning Movement,1
531,Clear,Dry,0,1,0,0,0,0,Rear End,0
532,Clear,Dry,0,1,0,1,0,0,Turning Movement,0
533,Clear,Dry,0,0,0,0,0,0,Other,1
534,Clear,Dry,1,1,1,0,0,0,SMV Other,0
535,Clear,Dry,0,0,0,0,0,0,Other,1
536,Clear,Dry,1,1,1,0,0,0,SMV Other,0
537,Clear,Dry,0,0,0,0,0,0,Other,1
538,Clear,Dry,1,1,1,0,0,0,SMV Other,0
539,Rain,Wet,1,1,0,0,0,0,Turning Movement,1
540,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
541,Clear,Dry,0,0,0,0,0,0,Other,1
542,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
543,Rain,Wet,1,1,0,0,0,1,Turning Movement,1
544,Clear,Dry,0,0,1,0,0,0,SMV Other,0
545,Clear,Dry,0,1,0,1,0,0,Turning Movement,0
546,Clear,Dry,0,1,0,0,0,0,Rear End,0
547,Rain,Wet,1,1,0,0,0,0,Turning Movement,1
548,Clear,Dry,0,0,0,0,0,0,SMV Other,0
549,Clear,Dry,0,0,1,0,0,0,SMV Other,0
550,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
551,Clear,Dry,0,0,0,0,0,0,Other,1
552,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
553,Clear,Dry,0,0,1,0,0,0,SMV Other,0
554,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
555,Clear,Dry,0,0,0,0,0,0,Other,1
556,Clear,Dry,0,0,0,0,0,0,SMV Other,0
557,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
558,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
559,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
560,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
561,Rain,Wet,0,0,0,0,1,0,Pedestrian Collisions,0
562,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
563,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
564,Clear,Dry,0,0,1,0,0,0,SMV Other,0
565,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
566,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
567,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
568,Clear,Dry,0,0,1,0,0,0,SMV Other,0
569,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
570,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
571,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
572,Clear,Dry,0,0,1,0,0,0,SMV Other,0
573,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
574,Clear,Dry,0,0,1,0,0,0,SMV Other,0
575,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
576,Clear,Dry,0,1,0,0,1,0,Turning Movement,0
577,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
578,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
579,Clear,Other,0,0,0,0,0,0,Turning Movement,0
580,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
581,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
582,Clear,Dry,1,1,0,0,0,0,SMV Other,0
583,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
584,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
585,Clear,Dry,1,1,0,0,0,0,SMV Other,0
586,Clear,Dry,0,1,1,0,0,0,Cyclist Collisions,0
587,Clear,Other,0,0,0,0,0,0,Turning Movement,0
588,Clear,Dry,0,0,0,0,1,0,Turning Movement,1
589,Clear,Dry,1,1,0,0,0,0,SMV Other,0
590,Clear,Dry,0,0,0,0,0,0,Other,0
591,Clear,Dry,0,0,0,0,0,1,Pedestrian Collisions,0
592,Clear,Dry,0,0,0,0,1,0,Turning Movement,1
593,Clear,Dry,0,1,1,0,0,1,Cyclist Collisions,0
594,Clear,Dry,1,1,0,0,0,0,SMV Other,0
595,Clear,Other,0,0,0,0,0,0,Turning Movement,0
596,Clear,Dry,1,1,0,0,0,0,SMV Other,0
597,Clear,Dry,0,0,0,0,0,1,Other,0
598,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
599,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
600,Clear,Dry,0,0,0,0,0,1,Turning Movement,1
601,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
602,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,1
603,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
604,Clear,Other,0,0,0,0,0,0,Turning Movement,0
605,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
606,Clear,Dry,0,0,0,0,0,0,Turning Movement,1
607,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
608,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
609,Clear,Other,0,0,0,0,0,0,Turning Movement,0
610,Rain,Wet,0,0,0,0,0,1,Pedestrian Collisions,1
611,Clear,Dry,0,0,0,0,0,1,Pedestrian Collisions,0
612,Clear,Dry,0,0,0,0,0,0,Turning Movement,1
613,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
614,Clear,Other,0,0,0,0,0,0,Turning Movement,0
615,Clear,Dry,0,1,0,1,0,0,Cyclist Collisions,0
616,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
617,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
618,Clear,Dry,0,0,0,0,0,0,Other,0
619,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
620,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
621,Clear,Dry,0,1,0,1,0,0,Cyclist Collisions,0
622,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
623,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
624,Rain,Wet,1,1,0,0,0,0,Rear End,0
625,Rain,Wet,1,1,0,0,0,0,Rear End,0
626,Clear,Dry,0,1,0,1,0,1,Cyclist Collisions,0
627,Clear,Dry,0,1,0,0,0,0,Rear End,0
628,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
629,Rain,Wet,1,1,0,0,0,0,Rear End,0
630,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
631,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
632,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
633,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
634,Clear,Dry,0,1,0,1,0,0,Other,1
635,Clear,Dry,0,0,0,0,0,0,SMV Other,0
636,Rain,Wet,1,1,0,0,0,0,Rear End,0
637,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
638,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
639,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
640,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
641,Clear,Dry,0,0,0,0,0,0,SMV Other,0
642,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
643,Clear,Dry,0,0,0,0,0,0,SMV Other,0
644,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
645,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
646,Clear,Dry,0,0,0,0,0,0,SMV Other,0
647,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
648,Clear,Dry,0,1,0,0,0,0,Rear End,0
649,Clear,Dry,0,1,0,1,0,0,Other,1
650,Clear,Dry,0,0,0,0,0,0,SMV Other,0
651,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,1
652,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,1
653,Rain,Wet,0,1,0,0,1,0,Pedestrian Collisions,0
654,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
655,Clear,Dry,0,1,0,1,0,0,Other,1
656,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
657,Clear,Dry,0,1,0,0,0,0,Rear End,0
658,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
659,Clear,Dry,0,1,0,0,0,0,SMV Other,1
660,Clear,Dry,0,1,1,0,0,1,Turning Movement,0
661,Clear,Dry,0,1,0,0,0,0,Rear End,0
662,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
663,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
664,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
665,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
666,Rain,Wet,0,1,0,0,0,1,Pedestrian Collisions,0
667,Clear,Dry,1,1,0,0,0,0,SMV Other,0
668,Clear,Dry,0,1,0,1,0,0,Other,1
669,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
670,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
671,Clear,Dry,0,1,1,0,0,1,Turning Movement,0
672,Clear,Dry,0,1,0,0,0,0,Rear End,0
673,Clear,Dry,1,1,0,0,0,0,SMV Other,0
674,Clear,Dry,0,1,0,0,0,0,Rear End,0
675,Clear,Dry,0,1,0,1,0,0,Other,1
676,Clear,Dry,1,1,0,0,0,0,SMV Other,0
677,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
678,Rain,Wet,0,0,0,0,0,0,Other,0
679,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
680,Clear,Dry,0,1,1,0,0,1,Turning Movement,0
681,Clear,Dry,0,0,0,0,0,0,Other,0
682,Rain,Wet,0,0,0,0,0,0,Other,0
683,Clear,Dry,0,1,0,0,0,0,SMV Other,0
684,Clear,Dry,0,1,0,1,0,0,Other,1
685,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
686,Clear,Dry,1,1,0,0,0,0,SMV Other,0
687,Clear,Dry,1,1,1,0,0,0,Other,0
688,Clear,Dry,0,1,1,0,0,0,Turning Movement,0
689,Clear,Dry,0,0,0,0,0,0,Other,0
690,Clear,Dry,0,1,0,0,0,0,SMV Other,0
691,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
692,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
693,Clear,Dry,1,1,0,0,0,0,SMV Other,0
694,Clear,Dry,1,1,1,0,0,0,Other,0
695,Clear,Dry,0,1,0,0,0,0,SMV Other,0
696,Clear,Dry,0,1,1,0,0,0,Turning Movement,0
697,Clear,Dry,1,1,0,0,0,0,Other,0
698,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
699,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
700,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
701,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
702,Clear,Dry,1,1,1,0,0,0,Other,0
703,Clear,Dry,0,1,0,0,0,0,SMV Other,0
704,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
705,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,1
706,Clear,Dry,1,1,1,0,0,0,Other,0
707,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
708,Clear,Dry,1,1,0,0,0,0,Other,0
709,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
710,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
711,Rain,Wet,0,0,0,0,0,0,Turning Movement,0
712,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
713,Clear,Dry,1,1,0,0,0,0,SMV Other,1
714,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,1
715,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
716,Clear,Dry,1,1,0,0,0,0,SMV Other,1
717,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
718,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,1
719,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
720,Rain,Wet,0,1,0,0,1,0,Pedestrian Collisions,0
721,Clear,Dry,1,1,0,0,0,0,SMV Other,1
722,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
723,Rain,Wet,0,0,0,0,0,0,Turning Movement,0
724,Clear,Dry,1,1,0,0,0,0,SMV Other,1
725,Clear,Dry,0,0,0,0,0,0,SMV Other,0
726,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
727,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
728,Clear,Dry,1,1,0,0,0,0,SMV Other,1
729,Clear,Dry,1,1,0,0,0,0,SMV Other,1
730,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,1
731,Clear,Dry,0,0,1,0,0,0,SMV Other,0
732,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
733,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
734,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
735,Clear,Dry,0,0,0,0,0,1,Cyclist Collisions,1
736,Rain,Wet,0,0,0,0,0,0,Turning Movement,0
737,Clear,Dry,0,0,1,0,0,0,SMV Other,0
738,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
739,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
740,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
741,Clear,Dry,0,1,0,1,0,0,Other,0
742,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,1
743,Clear,Dry,1,1,1,0,0,1,Other,0
744,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
745,Clear,Other,0,0,0,0,0,0,Pedestrian Collisions,0
746,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,1
747,Clear,Dry,0,1,0,1,0,0,Other,0
748,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
749,Clear,Other,0,0,0,0,0,0,Pedestrian Collisions,0
750,Clear,Dry,0,1,0,1,0,0,Other,0
751,Rain,Wet,1,1,0,0,1,0,Turning Movement,0
752,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
753,Clear,Dry,1,1,1,0,0,0,Other,0
754,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
755,Clear,Dry,1,1,1,0,0,0,Other,0
756,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
757,Clear,Dry,0,0,1,0,0,0,SMV Other,0
758,Rain,Wet,1,1,0,0,1,0,Turning Movement,0
759,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
760,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
761,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
762,Clear,Dry,0,0,1,0,0,0,SMV Other,0
763,Rain,Wet,1,1,0,0,0,0,Turning Movement,0
764,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,1
765,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
766,Clear,Wet,1,1,0,0,0,0,Rear End,0
767,Rain,Wet,0,0,0,0,1,0,Pedestrian Collisions,1
768,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
769,Clear,Dry,0,0,0,0,0,0,SMV Other,0
770,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
771,Clear,Wet,1,1,0,0,0,0,Rear End,0
772,Clear,Wet,1,1,0,0,0,0,Rear End,0
773,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
774,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
775,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
776,Rain,Wet,0,1,0,0,0,0,Turning Movement,1
777,Clear,Dry,0,0,0,0,0,0,Other,0
778,Clear,Dry,0,0,0,0,0,0,SMV Other,0
779,Rain,Wet,0,1,0,0,0,0,Turning Movement,1
780,Clear,Dry,0,0,0,0,0,0,SMV Other,0
781,Clear,Dry,0,0,0,0,0,0,Other,0
782,Clear,Dry,0,0,0,0,0,0,SMV Other,0
783,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
784,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
785,Clear,Dry,0,0,0,0,0,0,SMV Other,0
786,Clear,Dry,0,0,0,0,0,0,Other,0
787,Rain,Wet,0,1,0,0,0,0,Turning Movement,1
788,Clear,Dry,0,1,0,0,0,1,Pedestrian Collisions,0
789,Clear,Dry,0,0,0,0,1,0,Cyclist Collisions,0
790,Clear,Dry,0,0,0,0,0,1,Other,0
791,Clear,Dry,1,1,1,0,0,0,SMV Other,0
792,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
793,Clear,Dry,1,1,1,0,0,0,SMV Other,0
794,Clear,Dry,0,0,0,0,0,0,Other,0
795,Clear,Dry,1,1,0,0,0,0,SMV Other,0
796,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
797,Clear,Dry,0,0,0,0,0,0,Other,0
798,Clear,Dry,1,1,0,0,0,0,SMV Other,0
799,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
800,Clear,Dry,0,0,1,0,0,0,Other,0
801,Clear,Dry,1,1,1,0,0,0,SMV Other,0
802,Clear,Dry,0,0,0,0,0,1,Other,0
803,Rain,Wet,0,0,0,0,1,0,Pedestrian Collisions,0
804,Clear,Dry,1,1,1,0,0,0,SMV Other,0
805,Clear,Dry,0,0,1,0,0,0,Other,0
806,Clear,Dry,0,0,0,0,0,0,SMV Other,1
807,Clear,Dry,0,0,1,0,0,0,Other,0
808,Rain,Wet,0,0,0,0,0,0,Cyclist Collisions,0
809,Clear,Dry,0,0,0,0,0,0,SMV Other,1
810,Rain,Wet,0,0,0,0,0,0,Cyclist Collisions,0
811,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
812,Rain,Wet,0,0,0,0,0,0,Cyclist Collisions,0
813,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
814,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
815,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
816,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
817,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
818,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
819,Clear,Dry,0,0,1,0,0,0,Other,0
820,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
821,Clear,Other,0,1,0,0,0,0,Other,0
822,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
823,Clear,Other,0,1,0,0,0,0,Other,0
824,Clear,Dry,0,1,0,0,0,1,Other,0
825,Rain,Wet,0,0,0,0,0,0,Other,0
826,Clear,Dry,0,1,0,0,0,0,Other,0
827,Rain,Wet,0,0,0,0,0,0,Other,0
828,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
829,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
830,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
831,Rain,Wet,0,0,0,0,0,0,Other,0
832,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
833,Rain,Wet,0,0,0,0,0,0,Other,0
834,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
835,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
836,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
837,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
838,Clear,Dry,0,1,0,0,1,0,Turning Movement,0
839,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
840,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
841,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
842,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
843,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
844,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
845,Clear,Dry,0,0,0,0,0,1,Cyclist Collisions,0
846,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
847,Clear,Dry,1,1,0,0,0,0,SMV Other,0
848,Clear,Dry,1,1,0,0,0,0,SMV Other,0
849,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
850,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
851,Clear,Dry,1,1,0,0,0,0,SMV Other,0
852,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
853,Clear,Dry,1,1,0,0,0,0,SMV Other,0
854,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
855,Clear,Dry,0,0,0,0,0,1,Turning Movement,0
856,Rain,Wet,0,0,0,0,1,0,Rear End,0
857,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
858,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
859,Rain,Wet,0,0,0,0,0,0,Rear End,0
860,Clear,Dry,0,0,0,0,0,1,Turning Movement,0
861,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
862,Rain,Wet,0,0,0,0,0,0,Rear End,0
863,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
864,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
865,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
866,Clear,Dry,0,0,0,0,0,1,Pedestrian Collisions,0
867,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
868,Clear,Dry,0,0,0,0,0,1,Pedestrian Collisions,0
869,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
870,Clear,Dry,0,0,0,0,0,1,Pedestrian Collisions,0
871,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
872,Clear,Dry,0,1,0,0,0,0,Rear End,0
873,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
874,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
875,Clear,Dry,0,1,0,0,0,0,Rear End,0
876,Clear,Dry,0,0,0,0,1,0,Turning Movement,0
